timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,NA,NA,NA,NA,NA,NA,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,1,right,right,erotic,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,2,left,left,neutral,TRUE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,3,right,left,neutral,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,4,left,left,neutral,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,5,left,right,neutral,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,6,left,right,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,7,left,left,neutral,TRUE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,8,right,left,erotic,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,9,left,right,neutral,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,10,left,left,neutral,TRUE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,11,right,left,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,12,right,left,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,13,left,right,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,14,right,left,erotic,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,15,right,right,neutral,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,16,right,left,erotic,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,17,left,right,neutral,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,18,left,left,erotic,TRUE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,19,left,left,erotic,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,20,left,right,neutral,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,21,right,left,neutral,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,22,right,right,neutral,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,23,left,right,erotic,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,24,left,right,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,25,left,right,neutral,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,26,left,left,erotic,TRUE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,27,left,right,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,28,right,right,neutral,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,29,right,left,erotic,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,30,left,left,neutral,TRUE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,31,left,right,erotic,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,32,right,left,neutral,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,33,right,left,neutral,FALSE,t,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,34,left,right,erotic,FALSE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,35,right,right,erotic,TRUE,sh,4,0
simulation,part_423,exp_10,10,lab_5,1,live,yes,no,18-29,Female,yes,Definitely Does not,Probably yes,Only a few times,untrue,TRUE,36,right,left,neutral,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,NA,NA,NA,NA,NA,NA,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,1,left,left,neutral,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,2,left,left,erotic,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,3,right,right,neutral,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,4,left,left,erotic,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,5,right,left,neutral,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,6,left,right,neutral,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,7,left,right,erotic,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,8,left,left,neutral,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,9,right,right,erotic,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,10,right,right,erotic,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,11,right,left,neutral,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,12,left,left,erotic,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,13,right,left,neutral,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,14,right,left,neutral,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,15,right,right,erotic,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,16,left,right,neutral,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,17,right,right,neutral,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,18,left,right,erotic,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,19,left,left,erotic,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,20,left,right,erotic,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,21,right,left,erotic,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,22,left,left,erotic,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,23,right,left,neutral,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,24,left,left,neutral,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,25,right,right,erotic,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,26,left,right,neutral,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,27,left,left,erotic,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,28,right,right,neutral,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,29,right,left,erotic,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,30,left,left,neutral,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,31,left,right,neutral,FALSE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,32,right,left,neutral,FALSE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,33,left,left,erotic,TRUE,sh,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,34,left,left,neutral,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,35,right,right,erotic,TRUE,t,4,0
simulation,part_424,exp_9,9,lab_5,2,live,yes,no,30-44,Female,yes,Probably does,Definitely no,Regurarly no,untrue,very untrue,36,right,left,erotic,FALSE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,NA,NA,NA,NA,NA,NA,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,1,right,left,neutral,FALSE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,2,left,right,erotic,FALSE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,3,right,left,erotic,FALSE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,4,left,left,neutral,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,5,left,left,neutral,TRUE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,6,right,left,erotic,FALSE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,7,left,left,neutral,TRUE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,8,left,left,neutral,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,9,right,right,erotic,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,10,left,right,erotic,FALSE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,11,right,right,erotic,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,12,left,right,neutral,FALSE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,13,left,left,neutral,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,14,left,right,erotic,FALSE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,15,right,right,erotic,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,16,left,left,erotic,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,17,right,right,neutral,TRUE,t,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,18,right,left,neutral,FALSE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,19,left,right,erotic,FALSE,sh,4,0
simulation,part_425,exp_3,3,lab_2,8,live,yes,no,18-29,Male,yes,Definitely Does not,Probably yes,Regurarly no,TRUE,TRUE,20,left,right,neutral,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,NA,NA,NA,NA,NA,NA,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,1,left,right,erotic,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,2,right,left,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,3,left,right,neutral,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,4,right,right,erotic,TRUE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,5,right,left,erotic,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,6,right,right,neutral,TRUE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,7,right,right,erotic,TRUE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,8,left,right,erotic,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,9,right,left,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,10,right,right,erotic,TRUE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,11,right,left,neutral,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,12,left,left,neutral,TRUE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,13,right,left,erotic,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,14,left,left,erotic,TRUE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,15,right,right,erotic,TRUE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,16,left,right,erotic,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,17,right,left,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,18,left,right,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,19,right,left,erotic,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,20,right,left,erotic,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,21,right,right,neutral,TRUE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,22,left,right,erotic,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,23,right,left,erotic,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,24,right,left,erotic,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,25,left,left,erotic,TRUE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,26,left,right,neutral,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,27,right,right,neutral,TRUE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,28,left,right,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,29,right,left,erotic,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,30,left,left,erotic,TRUE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,31,left,right,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,32,right,left,neutral,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,33,right,left,neutral,FALSE,t,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,34,right,right,neutral,TRUE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,35,left,right,neutral,FALSE,sh,4,0
simulation,part_426,exp_1,1,lab_1,10,live,yes,no,18-29,Female,yes,Don't know,Probably no,Regurarly in the past,between true and untrue,untrue,36,left,right,neutral,FALSE,sh,4,0
simulation,part_427,exp_4,4,lab_2,7,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,NA,NA,NA,NA,NA,NA,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,1,left,right,neutral,FALSE,t,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,2,left,right,neutral,FALSE,sh,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,3,right,left,erotic,FALSE,t,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,4,right,right,neutral,TRUE,sh,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,5,left,left,erotic,TRUE,sh,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,6,right,left,erotic,FALSE,sh,4,0
simulation,part_427,exp_4,4,lab_2,7,live,yes,no,30-44,Female,yes,Probably does not,Probably no,Regurarly no,very true,between true and untrue,7,right,right,erotic,TRUE,sh,4,0
